button_pressed,high_stakes,initial_points,multiplier,no_bonus,points,responses,rt,states,stimulus,time_elapsed,times,trial_type,pid
,False,0.0,0.0,True,0.0,,,"[u':D,A,C,E:F,B', u':D,A,C:F,B,E', u':D,A:F,B,E,C', u'A:D:F,B,E,C', u'A:D,C:F,B,E', u'A,E:D,C:F,B', u'A,E:D:F,B,C', u'A,E::F,B,C,D', u'A:E:F,B,C,D', u'A:E,D:F,B,C', u'A:E,D,C:F,B', u'A,B:E,D,C:F', u'A,B,C:E,D:F', u'A,B,C,D:E:F', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,907105,"[4135, 4691, 5595, 7022, 8836, 15769, 16444, 17098, 18646, 19801, 20509, 20889, 21537, 23276, 24099, 25203, 25860, 26381, 27107, 27906]",blockworld,40
,False,17.0,1.0,False,3.0,,,"[u'D:B,C:F,E,A', u':B,C,D:F,E,A', u'A:B,C,D:F,E', u'A:B,C:F,E,D', u'A:B:F,E,D,C', u'A,B::F,E,D,C', u'A,B,C::F,E,D', u'A,B,C,D::F,E', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,927570,"[7332, 8194, 8939, 9822, 10715, 11571, 12263, 13261, 14303, 15978, 16700, 17311, 18728, 19542]",blockworld,40
,False,0.0,0.0,True,0.0,,,"[u'F,C:A,D:E,B', u'F,C,D:A:E,B', u'F,C,D,B:A:E', u'F,C,D,B,E:A:', u'F,C,D,B,E::A', u'F,C,D,B:E:A', u'F,C,D:E:A,B', u'F,C:E,D:A,B', u'F:E,D:A,B,C', u'F:E:A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,949758,"[7795, 8447, 9775, 10474, 11341, 12193, 13148, 13881, 14490, 15237, 15867, 17058, 17799, 18267, 18919, 20974]",blockworld,40
,False,0.0,0.0,True,0.0,,,"[u'E:D,A,B,C:F', u'E,F:D,A,B,C:', u'E,F,C:D,A,B:', u'E,F,C,B:D,A:', u'E,F,C,B:D:A', u'E,F,C:D:A,B', u'E,F:D:A,B,C', u'E,F::A,B,C,D', u'E:F:A,B,C,D', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,964012,"[4536, 5606, 6182, 6790, 7566, 8316, 9068, 9823, 10440, 11294, 12410, 13006, 13661]",blockworld,40
,False,24.0,1.0,False,5.0,,,"[u'F,C,A,B::E,D', u'F,C,A::E,D,B', u'F,C:A:E,D,B', u'F,C:A,B:E,D', u'F,C,D:A,B:E', u'F,C,D,E:A,B:', u'F,C,D,E,B:A:', u'F,C,D,E,B::A', u'F,C,D,E::A,B', u'F,C,D:E:A,B', u'F,C:E,D:A,B', u'F:E,D:A,B,C', u'F:E:A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,1000559,"[16958, 17558, 18449, 22489, 23592, 24995, 25510, 26296, 27442, 28046, 29007, 30882, 31603, 32322, 33273, 33918, 34362, 35082, 35770]",blockworld,40
,False,20.0,1.0,False,3.0,,,"[u'D,B:A:F,C,E', u'D:A,B:F,C,E', u':A,B:F,C,E,D', u':A:F,C,E,D,B', u'A::F,C,E,D,B', u'A,B::F,C,E,D', u'A,B:D:F,C,E', u'A,B:D,E:F,C', u'A,B,C:D,E:F', u'A,B,C:D:F,E', u'A,B,C,D::F,E', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,1026404,"[9910, 10820, 11328, 12111, 13276, 15139, 16135, 16844, 17457, 18117, 20048, 20757, 21802, 23000, 23486, 24160, 25026]",blockworld,40
,False,6.0,1.0,False,3.0,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,27531,"[2915, 3594, 4498]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u':A,B,D:C', u'D:A,B:C', u'D:A:C,B', u'D::C,B,A', u':D:C,B,A', u'A:D:C,B', u'A,B:D:C', u'A,B:D,C:', u'A:D,C,B:', u':D,C,B,A:']",,40015,"[4012, 4595, 5638, 6522, 8544, 9385, 10236, 10767, 11501]",blockworld,1
,False,22.0,1.0,False,9.0,,,"[u'E,C:B,A:D', u'E,C:B:D,A', u'E,C::D,A,B', u'E::D,A,B,C', u':E:D,A,B,C', u'C:E:D,A,B', u'C,B:E:D,A', u'C,B,A:E:D', u'C,B,A:E,D:', u'C,B:E,D:A', u'C:E,D:A,B', u':E,D,C:A,B', u':E,D,C,B:A', u':E,D,C,B,A:']",,60166,"[6360, 7126, 7780, 8511, 11044, 12243, 12886, 13664, 14845, 16236, 16965, 18256, 19153]",blockworld,1
,False,16.0,1.0,False,2.0,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,75071,"[2907, 3562, 4200, 4949, 6050, 6740, 7318, 8244, 9680, 10561, 11423, 12229, 12944, 13830]",blockworld,1
,False,24.0,1.0,False,4.0,,,"[u'F,B:D,A,C,E:', u'F,B:D,A,C:E', u'F,B:D,A:E,C', u'F,B:D:E,C,A', u'F,B::E,C,A,D', u'F::E,C,A,D,B', u':F:E,C,A,D,B', u'B:F:E,C,A,D', u'B,D:F:E,C,A', u'B,D,A:F:E,C', u'B,D,A:F,C:E', u'B,D,A,C:F:E', u'B,D,A,C:F,E:', u'B,D,A:F,E:C', u'B,D:F,E:C,A', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,92843,"[2516, 3021, 3486, 4257, 4841, 5648, 6408, 7196, 7835, 8387, 9299, 10153, 10870, 11544, 12158, 13234, 14212, 15234, 15974, 16978]",blockworld,1
,False,17.0,1.0,False,4.0,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F,E::A,C,D,B', u'F::A,C,D,B,E', u':F:A,C,D,B,E', u'E:F:A,C,D,B', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,106147,"[1533, 2032, 2449, 2937, 3602, 4382, 6529, 7411, 8164, 8935, 9761, 10625, 12612]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'E,D::F,C,A,B', u'E,D,B::F,C,A', u'E,D,B,A::F,C', u'E,D,B,A,C::F', u'E,D,B,A,C:F:', u'E,D,B,A:F:C', u'E,D,B:F:C,A', u'E,D:F:C,A,B', u'E:F:C,A,B,D', u':F,E:C,A,B,D', u'D:F,E:C,A,B', u':F,E,D:C,A,B', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,121373,"[1309, 1858, 2507, 3579, 4215, 4822, 5416, 5927, 6644, 7633, 9310, 10083, 10744, 11580, 12746, 13359, 14253]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'F,E,A:B,C:D', u'F,E,A:B:D,C', u'F,E:B:D,C,A', u'F,E::D,C,A,B', u'F::D,C,A,B,E', u':F:D,C,A,B,E', u'E:F:D,C,A,B', u':F,E:D,C,A,B', u'B:F,E:D,C,A', u'B,A:F,E:D,C', u'B,A,C:F,E:D', u'B,A,C:F,E,D:', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,134414,"[2172, 2644, 3149, 3743, 4689, 5709, 6705, 7265, 7864, 8431, 9130, 9729, 10701, 11411, 12315]",blockworld,1
,False,22.0,1.0,False,5.0,,,"[u'F,D:B,C:E,A', u'F,D:B:E,A,C', u'F,D::E,A,C,B', u'F::E,A,C,B,D', u':F:E,A,C,B,D', u'D:F:E,A,C,B', u'D,B:F:E,A,C', u'D,B,C:F:E,A', u'D,B,C,A:F:E', u'D,B,C,A:F,E:', u'D,B,C:F,E:A', u'D,B:F,E:A,C', u'D:F,E:A,C,B', u':F,E,D:A,C,B', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,149525,"[1631, 2148, 2680, 3484, 4187, 4793, 5349, 5916, 6733, 8452, 8999, 9502, 10198, 11164, 11729, 13604, 14394]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'F:B,D,A,C,E:', u'F:B,D,A,C:E', u'F:B,D,A:E,C', u'F:B,D:E,C,A', u'F:B:E,C,A,D', u'F::E,C,A,D,B', u':F:E,C,A,D,B', u'B:F:E,C,A,D', u'B,D:F:E,C,A', u'B,D,A:F:E,C', u'B,D,A,C:F:E', u'B,D,A,C:F,E:', u'B,D,A:F,E:C', u'B,D:F,E:C,A', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,164154,"[1661, 2052, 3341, 3727, 4325, 4992, 5823, 6465, 6955, 7524, 8217, 8858, 9481, 10158, 11027, 11905, 12472, 13179, 13991]",blockworld,1
,False,20.0,1.0,False,5.0,,,"[u'E:C,A,D:F,B', u'E,D:C,A:F,B', u'E,D,A:C:F,B', u'E,D,A,C::F,B', u'E,D,A,C,B::F', u'E,D,A,C,B:F:', u'E,D,A,C:F:B', u'E,D,A:F:B,C', u'E,D:F:B,C,A', u'E:F:B,C,A,D', u':F,E:B,C,A,D', u':F,E,D:B,C,A', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,176549,"[1729, 2171, 2659, 3437, 4271, 4827, 5761, 6288, 6841, 7696, 8331, 9021, 9725, 10433, 11421]",blockworld,1
,False,22.0,1.0,False,0.0,,,"[u'E:D,B,A,C:F', u'E,C:D,B,A:F', u'E,C,A:D,B:F', u'E,C,A,B:D:F', u'E,C,A,B,D::F', u'E,C,A,B,D,F::', u'E,C,A,B,D:F:', u'E,C,A,B:F,D:', u'E,C,A,B:F:D', u'E,C,A:F:D,B', u'E,C:F:D,B,A', u'E:F:D,B,A,C', u':F,E:D,B,A,C', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,196645,"[2992, 3409, 4485, 5262, 6001, 7114, 7926, 8943, 9579, 10124, 10614, 11292, 12123, 12679, 13219, 14930, 15442, 16009, 16814, 17664, 18363, 19221]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'E,B:A,D:F,C', u'E,B,C:A,D:F', u'E,B,C,D:A:F', u'E,B,C,D,A::F', u'E,B,C,D,A:F:', u'E,B,C,D:F:A', u'E,B,C:F:A,D', u'E,B:F:A,D,C', u'E:F:A,D,C,B', u':F,E:A,D,C,B', u'B:F,E:A,D,C', u'B,C:F,E:A,D', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,210049,"[2074, 2523, 3123, 3958, 4577, 5216, 5878, 6468, 7231, 8054, 9057, 9828, 10597, 11571, 12332]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'F:D,A,B,C:E', u'F:D,A,B:E,C', u'F:D,A:E,C,B', u'F:D:E,C,B,A', u'F::E,C,B,A,D', u':F:E,C,B,A,D', u'D:F:E,C,B,A', u'D,A:F:E,C,B', u'D,A,B:F:E,C', u'D,A,B,C:F:E', u'D,A,B,C:F,E:', u'D,A,B:F,E:C', u'D,A:F,E:C,B', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,227293,"[2684, 3167, 3604, 4180, 4952, 5722, 6334, 6904, 8297, 9052, 9658, 10997, 11674, 12627, 13344, 14109, 14785, 15330, 16159]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'E:B:F,C,D,A', u'E,B::F,C,D,A', u'E,B,A::F,C,D', u'E,B,A,D::F,C', u'E,B,A,D:C:F', u'E,B,A,D,C::F', u'E,B,A,D,C:F:', u'E,B,A,D:F:C', u'E,B,A:F:C,D', u'E,B:F:C,D,A', u'E:F:C,D,A,B', u':F,E:C,D,A,B', u'B:F,E:C,D,A', u'B,A:F,E:C,D', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,246074,"[5071, 5857, 6396, 6942, 7932, 8609, 9366, 10040, 10581, 11100, 11790, 12353, 12935, 13536, 16426, 16906, 17470, 18194]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F,E:A,C:D,B', u'F,E:A:D,B,C', u'F:A:D,B,C,E', u'F::D,B,C,E,A', u':F:D,B,C,E,A', u'A:F:D,B,C,E', u'A:F,E:D,B,C', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D,B:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,258867,"[982, 1711, 2578, 3075, 3702, 4452, 5388, 6228, 7038, 7593, 8575, 9185, 10037, 10580, 11247, 12124]",blockworld,1
,False,20.0,1.0,False,4.0,,,"[u'E:C:F,B,A,D', u'E,C::F,B,A,D', u'E,C,D::F,B,A', u'E,C,D,A::F,B', u'E,C,D,A,B::F', u'E,C,D,A,B:F:', u'E,C,D,A:F:B', u'E,C,D:F:B,A', u'E,C:F:B,A,D', u'E:F:B,A,D,C', u':F,E:B,A,D,C', u'C:F,E:B,A,D', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,278667,"[3153, 4115, 4611, 6211, 9943, 11625, 12220, 12736, 13245, 13914, 14579, 16216, 17010, 17651, 18318, 19054]",blockworld,1
,False,20.0,1.0,False,7.0,,,"[u'F,C,E:A:D,B', u'F,C:A:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u'A:F:D,B,E,C', u'A,C:F:D,B,E', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,291047,"[2693, 3238, 3852, 4538, 5399, 6001, 6753, 7670, 8684, 9209, 9900, 10559, 11246]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'F,E,C:B,A:D', u'F,E,C:B:D,A', u'F,E,C::D,A,B', u'F,E::D,A,B,C', u'F::D,A,B,C,E', u':F:D,A,B,C,E', u':F,E:D,A,B,C', u'C:F,E:D,A,B', u'C,B:F,E:D,A', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,310063,"[5981, 6527, 7053, 7592, 8236, 10261, 10880, 11457, 12825, 13784, 14328, 14903, 15651, 16380, 18298]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'D,E::F,C,B,A', u'D,E,A::F,C,B', u'D,E,A,B::F,C', u'D,E,A,B,C::F', u'D,E,A,B,C:F:', u'D,E,A,B:F:C', u'D,E,A:F:C,B', u'D,E:F:C,B,A', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,322696,"[1423, 1963, 2689, 3436, 4180, 4750, 5362, 6033, 7944, 8744, 9466, 10181, 10716, 11390]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'E,A:B,C:F,D', u'E,A,D:B,C:F', u'E,A,D,C:B:F', u'E,A,D,C,B::F', u'E,A,D,C,B:F:', u'E,A,D,C:F:B', u'E,A,D:F:B,C', u'E,A:F:B,C,D', u'E:F:B,C,D,A', u':F,E:B,C,D,A', u'A:F,E:B,C,D', u'A,D:F,E:B,C', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,335468,"[1926, 2356, 2900, 4625, 5257, 5959, 6566, 7064, 7701, 8434, 9100, 10311, 10877, 11480, 12180]",blockworld,1
,False,20.0,1.0,False,4.0,,,"[u'F,C:A,D:E,B', u'F,C:A:E,B,D', u'F,C::E,B,D,A', u'F::E,B,D,A,C', u':F:E,B,D,A,C', u'C:F:E,B,D,A', u'C,A:F:E,B,D', u'C,A,D:F:E,B', u'C,A,D,B:F:E', u'C,A,D,B:F,E:', u'C,A,D:F,E:B', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,348649,"[1893, 2331, 2950, 3732, 4634, 5859, 6422, 6951, 7570, 8155, 8742, 9903, 10534, 11190, 11676, 12373]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'F:D,B,A,C:E', u'F:D,B,A:E,C', u'F:D,B:E,C,A', u'F:D:E,C,A,B', u'F::E,C,A,B,D', u':F:E,C,A,B,D', u'D:F:E,C,A,B', u'D,B:F:E,C,A', u'D,B,A:F:E,C', u'D,B,A,C:F:E', u'D,B,A,C:F,E:', u'D,B,A:F,E:C', u'D,B:F,E:C,A', u'D:F,E:C,A,B', u':F,E,D:C,A,B', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,363117,"[1462, 1930, 2305, 2810, 3726, 4415, 5020, 5534, 6018, 6807, 7568, 8265, 8984, 9690, 10319, 10926, 11726, 12532, 13065, 13697]",blockworld,1
,False,24.0,1.0,False,8.0,,,"[u'D,B:A,C,E,F:', u'D,B:A,C,E:F', u'D,B:A,C:F,E', u'D,B:A:F,E,C', u'D,B,C:A:F,E', u'D,B,C,E:A:F', u'D,B,C,E,A::F', u'D,B,C,E,A:F:', u'D,B,C,E:F:A', u'D,B,C:F,E:A', u'D,B:F,E:A,C', u'D:F,E:A,C,B', u':F,E,D:A,C,B', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,376153,"[1541, 2006, 2430, 3089, 3581, 4178, 4990, 5893, 7329, 7851, 8370, 8956, 9801, 10434, 11682, 12321]",blockworld,1
,False,20.0,1.0,False,5.0,,,"[u'F,C,D,A:B:E', u'F,C,D:B:E,A', u'F,C:B:E,A,D', u'F:B:E,A,D,C', u'F::E,A,D,C,B', u':F:E,A,D,C,B', u'B:F:E,A,D,C', u'B,C:F:E,A,D', u'B,C,D:F:E,A', u'B,C,D,A:F:E', u'B,C,D,A:F,E:', u'B,C,D:F,E:A', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,393804,"[2980, 3544, 3988, 4603, 5352, 6154, 6966, 8329, 8905, 11311, 11902, 12635, 13463, 14377, 16805]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'F,B:C,A,D:E', u'F,B:C,A:E,D', u'F,B:C:E,D,A', u'F,B::E,D,A,C', u'F::E,D,A,C,B', u':F:E,D,A,C,B', u'B:F:E,D,A,C', u'B,C:F:E,D,A', u'B,C,A:F:E,D', u'B,C,A,D:F:E', u'B,C,A,D:F,E:', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,411265,"[6112, 6538, 7081, 8591, 9208, 9741, 10278, 10855, 11425, 12353, 13008, 13804, 14435, 15528, 16189, 16894]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'D,B:A:F,C,E', u'D,B,E:A:F,C', u'D,B,E,A::F,C', u'D,B,E,A,C::F', u'D,B,E,A,C:F:', u'D,B,E,A:F:C', u'D,B,E:F:C,A', u'D,B:F,E:C,A', u'D:F,E:C,A,B', u':F,E,D:C,A,B', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,423492,"[1815, 2432, 3001, 3899, 4551, 5100, 6203, 6691, 7411, 8003, 8476, 9169, 10125, 10690, 11469]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u':B,D,C,A:F,E', u'A:B,D,C:F,E', u'A,C:B,D:F,E', u'A,C,D:B:F,E', u'A,C,D,B::F,E', u'A,C,D,B,E::F', u'A,C,D,B,E:F:', u'A,C,D,B:F,E:', u'A,C,D:F,E:B', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,435915,"[1845, 2290, 2769, 3201, 3811, 4531, 5643, 6939, 7683, 9925, 10764, 11714]",blockworld,1
,False,21.0,1.0,False,2.0,,,"[u'E:D,A,B,C:F', u'E,C:D,A,B:F', u'E,C,B:D,A:F', u'E,C,B,A:D:F', u'E,C,B,A,D::F', u'E,C,B,A,D:F:', u'E,C,B,A:F:D', u'E,C,B:F:D,A', u'E,C:F:D,A,B', u'E:F:D,A,B,C', u':F,E:D,A,B,C', u'C:F,E:D,A,B', u'C,B:F,E:D,A', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,451394,"[3318, 3763, 4170, 4693, 5322, 6031, 7110, 7548, 7987, 8633, 9639, 10105, 10608, 11271, 12009, 12550, 13125, 14077, 14766]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u'F,B,A,D:C:E', u'F,B,A,D::E,C', u'F,B,A::E,C,D', u'F,B::E,C,D,A', u'F::E,C,D,A,B', u':F:E,C,D,A,B', u'B:F:E,C,D,A', u'B,A:F:E,C,D', u'B,A,D:F:E,C', u'B,A,D,C:F:E', u'B,A,D,C:F,E:', u'B,A,D:F,E:C', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,466240,"[2406, 3293, 3747, 4281, 5019, 5719, 6256, 7971, 9107, 10008, 10531, 11215, 12283, 12926, 13416, 14155]",blockworld,1
,False,17.0,1.0,False,2.0,,,"[u'D:B,C:F,E,A', u'D,A:B,C:F,E', u'D,A,C:B:F,E', u'D,A,C,B::F,E', u'D,A,C,B,E::F', u'D,A,C,B,E:F:', u'D,A,C,B:F:E', u'D,A,C,B:F,E:', u'D,A,C:F,E:B', u'D,A:F,E:B,C', u'D:F,E:B,C,A', u':F,E,D:B,C,A', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,479804,"[2341, 2812, 3350, 4170, 4921, 5599, 6572, 7097, 7715, 9045, 9801, 10600, 11159, 11845, 12899]",blockworld,1
,False,18.0,1.0,False,4.0,,,"[u'D:B,A:F,E,C', u'D,C:B,A:F,E', u'D,C,A:B:F,E', u'D,C,A,B::F,E', u'D,C,A,B,E::F', u'D,C,A,B,E:F:', u'D,C,A,B:F,E:', u'D,C,A:F,E:B', u'D,C:F,E:B,A', u'D:F,E:B,A,C', u':F,E,D:B,A,C', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,491499,"[2164, 2626, 3303, 3984, 4866, 5755, 6431, 7073, 7708, 8399, 9096, 9624, 10187, 10947]",blockworld,1
,False,24.0,1.0,False,7.0,,,"[u'F,C,A,B::E,D', u'F,C,A::E,D,B', u'F,C::E,D,B,A', u'F::E,D,B,A,C', u':F:E,D,B,A,C', u'C:F:E,D,B,A', u'C,A:F:E,D,B', u'C,A,B:F:E,D', u'C,A,B,D:F:E', u'C,A,B,D:F,E:', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D:B,A,C', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,505028,"[1969, 2471, 3571, 4306, 5295, 5827, 6330, 6816, 7590, 8440, 8923, 9439, 10124, 10963, 11463, 11929, 12760]",blockworld,1
,False,22.0,1.0,False,3.0,,,"[u':B,D,A,C,E:F', u'E:B,D,A,C:F', u'E,C:B,D,A:F', u'E,C,A:B,D:F', u'E,C,A,D:B:F', u'E,C,A,D,B::F', u'E,C,A,D,B:F:', u'E,C,A,D:F:B', u'E,C,A:F:B,D', u'E,C:F:B,D,A', u'E:F:B,D,A,C', u':F,E:B,D,A,C', u'C:F,E:B,D,A', u'C,A:F,E:B,D', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,518858,"[2178, 2616, 2980, 3356, 4135, 4911, 5668, 6227, 6676, 7320, 8076, 8706, 9175, 9817, 10632, 11194, 11913, 12465, 13158]",blockworld,1
,False,0.0,0.0,True,0.0,,,"[u':D,A,C,E:F,B', u'E:D,A,C:F,B', u'E,C:D,A:F,B', u'E,C,A:D:F,B', u'E,C,A,D::F,B', u'E,C,A,D,B::F', u'E,C,A,D,B:F:', u'E,C,A,D:F:B', u'E,C,A:F:B,D', u'E,C:F:B,D,A', u'E:F:B,D,A,C', u':F,E:B,D,A,C', u'C:F,E:B,D,A', u'C,A:F,E:B,D', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,535320,"[2389, 3765, 4110, 4677, 5361, 6056, 6885, 7576, 8097, 8571, 9260, 9830, 10328, 10894, 12013, 12620, 13585, 14175, 15168]",blockworld,1
,False,6.0,1.0,False,3.0,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,154832,"[77731, 78466, 79402]",blockworld,32
,False,0.0,0.0,True,0.0,,,"[u':A,B,D:C', u'D:A,B:C', u'D:A:C,B', u'D::C,B,A', u':D:C,B,A', u'A:D:C,B', u'A,B:D:C', u'A,B:D,C:', u'A:D,C,B:', u':D,C,B,A:']",,171127,"[8787, 9522, 10306, 11178, 12290, 13042, 13786, 14531, 15418]",blockworld,32
