button_pressed,high_stakes,initial_points,multiplier,points,responses,rt,states,stimulus,time_elapsed,times,trial_type,pid
,True,54.0,3.0,12.0,,,"[u'F,E,C:B,A:D', u'F,E,C:B:D,A', u'F,E:B:D,A,C', u'F,E::D,A,C,B', u'F::D,A,C,B,E', u':F:D,A,C,B,E', u':F,E:D,A,C,B', u'B:F,E:D,A,C', u'B,C:F,E:D,A', u'B,C,A:F,E:D', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,650668,"[2267, 3931, 5996, 6917, 8202, 9683, 10799, 12109, 13623, 14968, 16335, 18009, 19281, 20351]",blockworld,41
,True,66.0,3.0,6.0,,,"[u'F:D,B,A,C:E', u'F:D,B,A:E,C', u'F:D,B:E,C,A', u'F:D:E,C,A,B', u'F::E,C,A,B,D', u':F:E,C,A,B,D', u'D:F:E,C,A,B', u'D,B:F:E,C,A', u'D,B,A:F:E,C', u'D,B,A,C:F:E', u'D,B,A,C:F,E:', u'D,B,A:F,E:C', u'D,B:F,E:C,A', u'D:F,E:C,A,B', u':F,E,D:C,A,B', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,680851,"[4719, 5678, 7543, 9233, 10204, 11421, 12581, 13879, 15250, 16327, 17638, 18989, 19980, 21485, 22515, 23855, 25015, 26360, 27493, 28624]",blockworld,41
,True,72.0,3.0,27.0,,,"[u'D,B:A,C,E,F:', u'D,B:A,C,E:F', u'D,B:A,C:F,E', u'D,B,C:A:F,E', u'D,B,C,E:A:F', u'D,B,C,E,A::F', u'D,B,C,E,A:F:', u'D,B,C,E:F:A', u'D,B,C:F,E:A', u'D,B:F,E:A,C', u'D:F,E:A,C,B', u':F,E,D:A,C,B', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,732328,"[28388, 30409, 32726, 35319, 36260, 37128, 38393, 39577, 41587, 43258, 44617, 45723, 47076, 48344, 49941]",blockworld,41
,False,17.0,1.0,5.0,,,"[u':B,D,C,A:F,E', u'A:B,D,C:F,E', u'A,C:B,D:F,E', u'A,C,D:B:F,E', u'A,C,D,B::F,E', u'A,C,D,B,E::F', u'A,C,D,B,E:F:', u'A,C,D,B:F,E:', u'A,C,D:F,E:B', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,753029,"[5889, 7059, 9254, 10273, 11415, 12472, 13761, 14845, 16073, 17239, 18170, 19470]",blockworld,41
,True,66.0,3.0,9.0,,,"[u':B,D,A,C,E:F', u'E:B,D,A,C:F', u'E,C:B,D,A:F', u'E,C,A:B,D:F', u'E,C,A,D:B:F', u'E,C,A,D,B::F', u'E,C,A,D,B:F:', u'E,C,A,D:F:B', u'E,C,A:F:B,D', u'E,C:F:B,D,A', u'E:F:B,D,A,C', u':F,E:B,D,A,C', u'C:F,E:B,D,A', u'C,A:F,E:B,D', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,781847,"[2895, 4444, 5628, 6504, 7800, 8783, 9894, 10955, 13608, 14487, 15635, 16669, 17773, 18832, 19994, 21245, 22700, 25771, 27300]",blockworld,41
,True,60.0,3.0,15.0,,,"[u'F,B:C,A,D:E', u'F,B:C,A:E,D', u'F,B:C:E,D,A', u'F,B::E,D,A,C', u'F::E,D,A,C,B', u':F:E,D,A,C,B', u'B:F:E,D,A,C', u'B,C:F:E,D,A', u'B,C,A:F:E,D', u'B,C,A,D:F:E', u'B,C,A,D:F,E:', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,805614,"[3370, 4253, 5348, 6660, 7621, 8755, 9737, 10884, 11832, 13004, 15077, 16334, 17510, 18633, 19995]",blockworld,41
,False,21.0,1.0,2.0,,,"[u'E:D,A,B,C:F', u'E,C:D,A,B:F', u'E,C,B:D,A:F', u'E,C,B,A:D:F', u'E,C,B,A,D::F', u'E,C,B,A,D:F:', u'E,C,B,A:F:D', u'E,C,B:F:D,A', u'E,C:F:D,A,B', u'E:F:D,A,B,C', u':F,E:D,A,B,C', u'C:F,E:D,A,B', u'C,B:F,E:D,A', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,835259,"[4179, 5115, 6051, 7356, 9853, 11074, 12195, 13388, 14820, 16084, 17424, 18544, 19522, 21101, 22790, 24071, 25460, 26612, 28085]",blockworld,41
,False,24.0,1.0,4.0,,,"[u':D,A,C,E:F,B', u'E:D,A,C:F,B', u'E,C:D,A:F,B', u'E,C,B:D,A:F', u'E,C,B,A:D:F', u'E,C,B,A,D::F', u'E,C,B,A,D:F:', u'E,C,B,A:F:D', u'E,C,B:F:D,A', u'E,C:F:D,A,B', u'E:F:D,A,B,C', u':F,E:D,A,B,C', u'C:F,E:D,A,B', u'C,B:F,E:D,A', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,866248,"[4354, 5442, 7179, 8191, 9329, 10243, 11691, 12971, 14352, 15823, 17387, 18639, 20156, 21593, 23142, 24198, 25481, 26907, 28401, 29853]",blockworld,41
,False,20.0,1.0,4.0,,,"[u'F,B,A,D:C:E', u'F,B,A:C:E,D', u'F,B:C:E,D,A', u'F:C:E,D,A,B', u'F::E,D,A,B,C', u':F:E,D,A,B,C', u'C:F:E,D,A,B', u'C,B:F:E,D,A', u'C,B,A:F:E,D', u'C,B,A,D:F:E', u'C,B,A,D:F,E:', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,893876,"[8497, 9973, 11264, 12364, 13622, 15446, 16622, 17739, 18643, 19749, 20830, 21766, 23079, 24193, 25234, 26455]",blockworld,41
,True,48.0,3.0,0.0,,,"[u'D,E::F,C,B,A', u'D::F,C,B,A,E', u':D:F,C,B,A,E', u'E:D:F,C,B,A', u'E,D::F,C,B,A', u'E,D,A::F,C,B', u'E,D,A,B::F,C', u'E,D,A,B,C::F', u'E,D,A,B,C:F:', u'E,D,A,B:F:C', u'E,D,A:F:C,B', u'E,D:F:C,B,A', u'E:F:C,B,A,D', u':F,E:C,B,A,D', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,927035,"[7158, 8622, 12045, 13245, 14476, 15485, 16775, 17826, 18953, 20207, 21680, 22696, 23817, 25069, 26010, 27259, 28952, 30628, 32124]",blockworld,41
,False,18.0,1.0,4.0,,,"[u'D:B,A:F,E,C', u'D,C:B,A:F,E', u'D,C,A:B:F,E', u'D,C,A,B::F,E', u'D,C,A,B,E::F', u'D,C,A,B,E:F:', u'D,C,A,B:F,E:', u'D,C,A:F,E:B', u'D,C:F,E:B,A', u'D:F,E:B,A,C', u':F,E,D:B,A,C', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,949795,"[3483, 4838, 7492, 8557, 9876, 11349, 12485, 13678, 14838, 16587, 18019, 19289, 20592, 21737]",blockworld,41
,True,60.0,3.0,9.0,,,"[u'F,C,D,A:B:E', u'F,C,D,A::E,B', u'F,C,D::E,B,A', u'F,C::E,B,A,D', u'F::E,B,A,D,C', u':F:E,B,A,D,C', u'C:F:E,B,A,D', u'C,D:F:E,B,A', u'C,D,A:F:E,B', u'C,D,A,B:F:E', u'C,D,A,B:F,E:', u'C,D,A:F,E:B', u'C,D:F,E:B,A', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,978316,"[7271, 8792, 9624, 10649, 11469, 12607, 13706, 15134, 16479, 17637, 18857, 20271, 21577, 22676, 23672, 25995, 27429]",blockworld,41
,False,17.0,1.0,4.0,,,"[u'D:B,C:F,E,A', u'D,C:B:F,E,A', u'D,C,B::F,E,A', u'D,C,B,A::F,E', u'D,C,B,A,E::F', u'D,C,B,A,E:F:', u'D,C,B,A:F,E:', u'D,C,B:F,E:A', u'D,C:F,E:A,B', u'D:F,E:A,B,C', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,1050241,"[9546, 10438, 11283, 12754, 13990, 15231, 16473, 17632, 18555, 19787, 20961, 21913, 23005]",blockworld,41
,True,72.0,3.0,18.0,,,"[u'F,C,A,B::E,D', u'F,C,A,B,D::E', u'F,C,A,B::E,D', u'F,C,A::E,D,B', u'F,C::E,D,B,A', u'F::E,D,B,A,C', u':F:E,D,B,A,C', u'C:F:E,D,B,A', u'C,A:F:E,D,B', u'C,A,B:F:E,D', u'C,A,B,D:F:E', u'C,A,B,D:F,E:', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,1081015,"[1917, 5223, 6204, 7477, 8644, 9733, 11770, 12761, 13982, 15793, 17059, 18127, 19259, 21211, 24546, 26347, 27725, 29313]",blockworld,41
,True,60.0,3.0,21.0,,,"[u'D,B:A:F,C,E', u'D,B,E:A:F,C', u'D,B,E,C:A:F', u'D,B,E,C,A::F', u'D,B,E,C,A:F:', u'D,B,E,C:F:A', u'D,B,E:F:A,C', u'D,B:F,E:A,C', u'D:F,E:A,C,B', u':F,E,D:A,C,B', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,1111520,"[2474, 5610, 7203, 8148, 9601, 10960, 13161, 14154, 15214, 16382, 18521, 19577, 22241]",blockworld,41
,False,22.0,1.0,8.0,,,"[u'E,A:B,C:F,D', u'E,A,D:B,C:F', u'E,A,D,C:B:F', u'E,A,D,C,B::F', u'E,A,D,C,B:F:', u'E,A,D,C:F:B', u'E,A,D:F:B,C', u'E,A:F:B,C,D', u'E:F:B,C,D,A', u':F,E:B,C,D,A', u'A:F,E:B,C,D', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,1145346,"[12809, 14137, 15558, 16698, 18476, 19741, 20912, 22235, 23517, 24878, 27070, 28180, 29628, 32646]",blockworld,41
,False,20.0,1.0,4.0,,,"[u'F,C:A,D:E,B', u'F,C:A:E,B,D', u'F,C::E,B,D,A', u'F::E,B,D,A,C', u':F:E,B,D,A,C', u'C:F:E,B,D,A', u'C,A:F:E,B,D', u'C,A,D:F:E,B', u'C,A,D,B:F:E', u'C,A,D,B:F,E:', u'C,A,D:F,E:B', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,1167692,"[2582, 3846, 5151, 6384, 7518, 8657, 9576, 10804, 11977, 13222, 14226, 15344, 16403, 17570, 19379, 21305]",blockworld,41
,False,6.0,1.0,3.0,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,53077,"[9462, 10747, 11847]",blockworld,35
,True,39.0,3.0,9.0,,,"[u':A,B,D:C', u'D:A,B:C', u'D,C:A,B:', u'D,C:A:B', u'D,C::B,A', u'D::B,A,C', u':D:B,A,C', u':D,C:B,A', u'A:D,C:B', u'A:D,C,B:', u':D,C,B,A:']",,105923,"[13452, 15637, 19186, 20718, 23462, 24788, 25910, 27044, 28418, 29534]",blockworld,35
,False,22.0,1.0,7.0,,,"[u'E,C:B,A:D', u'E,C,A:B:D', u'E,C,A::D,B', u'E,C::D,B,A', u'E::D,B,A,C', u':E:D,B,A,C', u'C:E:D,B,A', u'C,A:E:D,B', u'C,A,B:E:D', u'C,A,B:E,D:', u'C,A:E,D:B', u'C:E,D:B,A', u':E,D,C:B,A', u'A:E,D,C:B', u'A:E,D,C,B:', u':E,D,C,B,A:']",,137402,"[9185, 13854, 14988, 17296, 18280, 19197, 20878, 21750, 22790, 24146, 25215, 26456, 27475, 29013, 30166]",blockworld,35
,False,24.0,1.0,9.0,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F:A,C:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u'A:F:D,B,E,C', u'A,C:F:D,B,E', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,166755,"[10842, 11851, 12968, 14181, 15350, 17076, 18092, 19030, 20096, 21717, 22829, 23950, 24995, 26152, 27906]",blockworld,35
,True,51.0,3.0,15.0,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F,E::A,C,D,B', u'F::A,C,D,B,E', u':F:A,C,D,B,E', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,186622,"[5814, 6595, 7225, 8098, 9991, 10797, 11885, 12735, 13791, 15474, 16663, 18101]",blockworld,35
,False,20.0,1.0,6.0,,,"[u'E,B:A,D:F,C', u'E,B,D:A:F,C', u'E,B,D,C:A:F', u'E,B,D,C,A::F', u'E,B,D,C,A:F:', u'E,B,D,C:F:A', u'E,B,D:F:A,C', u'E,B:F:A,C,D', u'E:F:A,C,D,B', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,215338,"[5909, 7943, 9109, 11391, 12591, 13479, 14317, 15703, 16862, 17727, 18767, 19784, 21230, 22442]",blockworld,35
,False,24.0,1.0,8.0,,,"[u'E,D::F,C,A,B', u'E,D,B::F,C,A', u'E,D,B,A::F,C', u'E,D,B,A,C::F', u'E,D,B,A,C:F:', u'E,D,B,A:F:C', u'E,D,B:F:C,A', u'E,D:F:C,A,B', u'E:F:C,A,B,D', u':F,E:C,A,B,D', u':F,E,D:C,A,B', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,236196,"[5012, 5817, 6721, 7641, 8546, 9649, 10740, 11691, 12736, 13694, 14608, 15431, 16414, 17358, 18539, 19859]",blockworld,35
,True,60.0,3.0,12.0,,,"[u'F,C,E:A:D,B', u'F,C,E::D,B,A', u'F,C::D,B,A,E', u'F::D,B,A,E,C', u'::D,B,A,E,C,F', u':F:D,B,A,E,C', u'C:F:D,B,A,E', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,262930,"[3308, 6265, 7339, 8461, 11461, 12247, 13231, 15270, 16448, 17924, 18754, 20404, 21674, 22730, 23817, 25152]",blockworld,35
,False,20.0,1.0,4.0,,,"[u'E:C:F,B,A,D', u'E,C::F,B,A,D', u'E,C,D::F,B,A', u'E,C,D,A::F,B', u'E,C,D,A,B::F', u'E,C,D,A,B:F:', u'E,C,D,A:F:B', u'E,C,D:F:B,A', u'E,C:F:B,A,D', u'E:F:B,A,D,C', u':F,E:B,A,D,C', u'C:F,E:B,A,D', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,286839,"[4658, 5608, 6615, 7590, 8528, 9693, 10714, 11787, 12839, 14412, 15236, 17139, 18262, 19179, 20559, 21853]",blockworld,35
,True,63.0,3.0,24.0,,,"[u'F:D,A,B,C:E', u':D,A,B,C:E,F', u'C:D,A,B:E,F', u'C,B:D,A:E,F', u'C,B,A:D:E,F', u'C,B,A,D::E,F', u'C,B,A,D:F:E', u'C,B,A,D:F,E:', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,310534,"[9695, 10552, 11180, 11962, 12815, 13596, 14494, 15450, 16217, 17409, 18516, 19446, 20951]",blockworld,35
,False,20.0,1.0,2.0,,,"[u'E:C,A,D:F,B', u'E:C,A,D,B:F', u':C,A,D,B:F,E', u'B:C,A,D:F,E', u'B,D:C,A:F,E', u'B,D,A:C:F,E', u'B,D,A,C::F,E', u'B,D,A,C,E::F', u'B,D,A,C,E:F:', u'B,D,A,C:F,E:', u'B,D,A:F,E:C', u'B,D:F,E:C,A', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A,C:F,E,D:', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,338730,"[7934, 9110, 9845, 10680, 11558, 12310, 13386, 14327, 15758, 16889, 18106, 19187, 20742, 21694, 22914, 24346, 25272, 26452]",blockworld,35
,True,66.0,3.0,21.0,,,"[u'F,D:B,C:E,A', u'F,D:B,C,A:E', u'F,D,E:B,C,A:', u'F,D,E:B,C:A', u'F,D,E:B:A,C', u'F,D,E::A,C,B', u'F,D::A,C,B,E', u'F::A,C,B,E,D', u':F:A,C,B,E,D', u'D:F:A,C,B,E', u'D:F,E:A,C,B', u':F,E,D:A,C,B', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,365200,"[6293, 7767, 9015, 9899, 10755, 11649, 13551, 15051, 16279, 17545, 18549, 19463, 20486, 21700, 23261]",blockworld,35
,False,16.0,1.0,2.0,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,428789,"[13104, 14109, 15247, 16102, 16883, 17898, 18655, 19731, 20770, 22037, 24089, 25037, 26143, 27430]",blockworld,35
,True,51.0,3.0,12.0,,,"[u'F,E,A:B,C:D', u'F,E,A:B:D,C', u'F,E,A::D,C,B', u'F,E::D,C,B,A', u'F::D,C,B,A,E', u':F:D,C,B,A,E', u':F,E:D,C,B,A', u'A:F,E:D,C,B', u'A,B:F,E:D,C', u'A,B,C:F,E:D', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,447492,"[4306, 5259, 6188, 7478, 8448, 9440, 10584, 11374, 12169, 13254, 15723, 16522, 17358]",blockworld,35
,True,66.0,3.0,15.0,,,"[u'E:D,B,A,C:F', u':D,B,A,C:F,E', u'C:D,B,A:F,E', u'C,A:D,B:F,E', u'C,A,B:D:F,E', u'C,A,B,D::F,E', u'C,A,B,D,E::F', u'C,A,B,D,E:F:', u'C,A,B,D:F,E:', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D:B,A,C', u':F,E,D,C:B,A', u':F,E,D,C,A:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,473604,"[5220, 5899, 6947, 7998, 9042, 10437, 11216, 12519, 13554, 14608, 16404, 17561, 18650, 19568, 21354, 23024, 24239]",blockworld,35
,True,66.0,3.0,21.0,,,"[u'F:B,D,A,C,E:', u'F,E:B,D,A,C:', u'F,E:B,D,A:C', u'F,E:B,D:C,A', u'F,E:B:C,A,D', u'F,E::C,A,D,B', u'F::C,A,D,B,E', u':F:C,A,D,B,E', u':F,E:C,A,D,B', u'B:F,E:C,A,D', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,495506,"[5070, 6052, 6897, 7818, 8858, 10065, 11056, 12014, 13172, 14504, 15862, 16866, 18132, 19259, 20094]",blockworld,35
,False,20.0,1.0,5.0,,,"[u'E:B:F,C,D,A', u':B,E:F,C,D,A', u'A:B,E:F,C,D', u'A,D:B,E:F,C', u'A,D,C:B,E:F', u'A,D,C,E:B:F', u'A,D,C,E,B::F', u'A,D,C,E,B:F:', u'A,D,C,E:F:B', u'A,D,C:F,E:B', u'A,D:F,E:B,C', u'A:F,E:B,C,D', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,522093,"[6438, 8904, 9767, 11046, 12420, 13420, 15050, 16311, 17466, 18519, 19420, 21534, 22580, 23816, 24770]",blockworld,35
,False,24.0,1.0,11.0,,,"[u'F,B:D,A,C,E:', u'F:D,A,C,E:B', u'F,E:D,A,C:B', u'F,E:D,A:B,C', u'F,E:D:B,C,A', u'F,E::B,C,A,D', u'F::B,C,A,D,E', u':F:B,C,A,D,E', u':F,E:B,C,A,D', u':F,E,D:B,C,A', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,549549,"[11121, 12107, 14227, 16353, 17465, 18527, 20014, 21089, 21941, 22866, 24178, 25117, 26023]",blockworld,35
,True,54.0,3.0,9.0,,,"[u'F,E,C:B,A:D', u'F,E,C:B:D,A', u'F,E,C::D,A,B', u'F,E::D,A,B,C', u'F::D,A,B,C,E', u':F:D,A,B,C,E', u':F,E:D,A,B,C', u'C:F,E:D,A,B', u'C,B:F,E:D,A', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,578513,"[5416, 7897, 8985, 10722, 13418, 14768, 17056, 18595, 19980, 21501, 22824, 24182, 25097, 26052, 27038]",blockworld,35
,False,22.0,1.0,8.0,,,"[u'F:D,B,A,C:E', u':D,B,A,C:E,F', u'C:D,B,A:E,F', u'C,A:D,B:E,F', u'C,A,B:D:E,F', u'C,A,B,D::E,F', u'C,A,B,D:F:E', u'C,A,B,D:F,E:', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,601330,"[5985, 8530, 9418, 10283, 11708, 12569, 13583, 14711, 16198, 17107, 17909, 19335, 20623, 21497]",blockworld,35
,True,60.0,3.0,18.0,,,"[u'F,C:A,D:E,B', u'F:A,D,C:E,B', u'F:A,D,C,B:E', u':A,D,C,B:E,F', u'B:A,D,C:E,F', u'B,C:A,D:E,F', u'B,C,D:A:E,F', u'B,C,D,A::E,F', u'B,C,D,A:F:E', u'B,C,D,A:F,E:', u'B,C,D:F,E:A', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,628702,"[12255, 13220, 14275, 15328, 16145, 17317, 18367, 19453, 20522, 21596, 22591, 23438, 24576, 25498]",blockworld,35
,False,17.0,1.0,4.0,,,"[u':B,D,C,A:F,E', u'E:B,D,C,A:F', u'E,F:B,D,C,A:', u'E,F:B,D,C:A', u'E,F:B,D:A,C', u'E,F:B:A,C,D', u'E,F::A,C,D,B', u'E:F:A,C,D,B', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,651533,"[9475, 10665, 11615, 12444, 13324, 14118, 15044, 15746, 16882, 18353, 19223, 20032, 20874]",blockworld,35
,False,18.0,1.0,3.0,,,"[u'D:B,A:F,E,C', u'D,A:B:F,E,C', u'D,A,B::F,E,C', u'D,A,B,C::F,E', u'D,A,B,C,E::F', u'D,A,B,C,E:F:', u'D,A,B,C:F,E:', u'D,A,B:F,E:C', u'D,A:F,E:C,B', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,674448,"[5745, 6572, 7690, 9455, 10607, 12123, 13122, 14244, 15525, 16614, 17602, 18663, 19565, 20521, 21427]",blockworld,35
,True,60.0,3.0,12.0,,,"[u'F,B:C,A,D:E', u'F:C,A,D,B:E', u':C,A,D,B:E,F', u'B:C,A,D:E,F', u'B,D:C,A:E,F', u'B,D,A:C:E,F', u'B,D,A,C::E,F', u'B,D,A,C:F:E', u'B,D,A,C:F,E:', u'B,D,A:F,E:C', u'B,D:F,E:C,A', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,697871,"[4760, 5922, 7054, 7885, 8636, 9535, 10376, 11277, 12237, 13269, 14630, 15609, 16739, 17673, 20882, 21734]",blockworld,35
,False,20.0,1.0,5.0,,,"[u'D,B:A:F,C,E', u'D,B,A::F,C,E', u'D,B,A,E::F,C', u'D,B,A,E,C::F', u'D,B,A,E,C:F:', u'D,B,A,E:F:C', u'D,B,A:F,E:C', u'D,B:F,E:C,A', u'D:F,E:C,A,B', u':F,E,D:C,A,B', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,747289,"[30228, 35248, 36358, 37838, 38888, 39829, 41035, 41822, 42769, 43476, 44368, 45329, 46380, 47356, 48164]",blockworld,35
,False,21.0,1.0,8.0,,,"[u'E:D,A,B,C:F', u'E,F:D,A,B,C:', u'E,F:D,A,B:C', u'E,F:D,A:C,B', u'E,F:D:C,B,A', u'E,F::C,B,A,D', u'E:F:C,B,A,D', u':F,E:C,B,A,D', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,762353,"[4754, 5419, 6084, 6691, 7387, 8252, 8938, 9694, 10389, 11161, 12052, 12768, 13575]",blockworld,35
