button_pressed,responses,rt,states,stimulus,time_elapsed,times,trial_type,pid
,,,"[u'E:B:F,C,D,A', u'E,A:B:F,C,D', u'E,A,D:B:F,C', u'E,A,D,C:B:F', u'E,A,D,C,B::F', u'E,A,D,C,B:F:', u'E,A,D,C:F:B', u'E,A,D:F:B,C', u'E,A:F:B,C,D', u'E:F,A:B,C,D', u'E:F:B,C,D,A', u':F,E:B,C,D,A', u'A:F,E:B,C,D', u'A:F,E,D:B,C', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,482966,"[1084, 2072, 2766, 3688, 4381, 5189, 5928, 6691, 7363, 8066, 9431, 10094, 10904, 12048, 12938, 15606, 17099]",blockworld,3
,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F,E:A,C:D,B', u'F,E:A:D,B,C', u'F,E::D,B,C,A', u'F::D,B,C,A,E', u':F:D,B,C,A,E', u':F,E:D,B,C,A', u'A:F,E:D,B,C', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B,D:F,E:', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,503454,"[3234, 3986, 4869, 5763, 8032, 8744, 9500, 10343, 12688, 13400, 14276, 15052, 15958, 17124, 18037, 19906]",blockworld,3
,,,"[u'F,C,E:A:D,B', u'F,C,E::D,B,A', u'F,C::D,B,A,E', u'F::D,B,A,E,C', u':F:D,B,A,E,C', u'C:F:D,B,A,E', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,523833,"[4340, 5444, 6094, 7024, 7830, 8575, 10831, 11711, 12452, 13588, 14496, 15502, 17131, 18391, 19310]",blockworld,3
,,,"[u'E:D,B,A,C:F', u'E:D,B,A:F,C', u'E:D,B:F,C,A', u'E:D:F,C,A,B', u'E::F,C,A,B,D', u'E,D::F,C,A,B', u'E,D,B::F,C,A', u'E,D,B,A::F,C', u'E,D,B,A,C::F', u'E,D,B,A,C,F::', u'E,D,B,A,C::F', u'E,D,B,A,C:F:', u'E,D,B,A:F:C', u'E,D,B:F:C,A', u'E,D:F:C,A,B', u'E:F:C,A,B,D', u':F,E:C,A,B,D', u':F,E,D:C,A,B', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,548852,"[1205, 1844, 2688, 6322, 7608, 8295, 8862, 9509, 10223, 11168, 11892, 12766, 13517, 14222, 15625, 17316, 17934, 18864, 19838, 20720, 21818, 22864, 23848]",blockworld,3
,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,114873,"[5128, 6758, 8687]",blockworld,31
,,,"[u':B:D,A,C', u':B,C:D,A', u'A:B,C:D', u'A:B:D,C', u'A::D,C,B', u'::D,C,B,A', u'A::D,C,B', u'A,B::D,C', u'A,B,C::D', u'A,B,C:D:', u'A,B:D,C:', u'A:D,C,B:', u':D,C,B,A:']",,149724,"[9062, 10836, 12220, 13813, 15397, 25381, 27154, 28391, 29545, 31176, 32399, 33820]",blockworld,31
,,,"[u'D:A,C:E,B', u'D,B:A,C:E', u'D,B,C:A:E', u'D,B,C,A::E', u'D,B,C,A:E:', u'D,B,C:E:A', u'D,B:E:A,C', u'D:E:A,C,B', u':E,D:A,C,B', u'B:E,D:A,C', u'B:E,D,C:A', u':E,D,C,B:A', u':E,D,C,B,A:']",,183032,"[12318, 14121, 16780, 18396, 20294, 21800, 23108, 24920, 26576, 27752, 29084, 31916]",blockworld,31
,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F,E::A,C,D,B', u'F::A,C,D,B,E', u':F:A,C,D,B,E', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,218237,"[12576, 13430, 15157, 16520, 21334, 22950, 25868, 27846, 29138, 30535, 32181, 34181]",blockworld,31
,,,"[u'F,D:B,C:E,A', u'F,D,C:B:E,A', u'F,D:B:E,A,C', u'F:B:E,A,C,D', u'F::E,A,C,D,B', u':F:E,A,C,D,B', u'B:F:E,A,C,D', u'B,D:F:E,A,C', u'B,D:F,C:E,A', u'B,D,C:F:E,A', u'B,D,C,A:F:E', u'B,D,C,A:F,E:', u'B,D,C:F,E:A', u'B,D:F,E:A,C', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,271677,"[7972, 9635, 10951, 12819, 14167, 16291, 17320, 18715, 21711, 23358, 40550, 41930, 43702, 45270, 47805, 49984, 51764]",blockworld,31
,,,"[u'F,C,E:A:D,B', u'F,C:A:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u'A:F:D,B,E,C', u'A,C:F:D,B,E', u'A,C,E:F:D,B', u'A,C,E:F,B:D', u'A,C,E,B:F:D', u'A,C,E,B:F,D:', u'A,C,E:F,D:B', u'A,C:F,D:B,E', u'A,C,D:F:B,E', u'A,C,D:F,E:B', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,307327,"[3695, 5100, 6613, 7908, 9239, 10606, 11905, 13060, 14322, 15616, 17349, 21568, 23316, 24894, 26193, 29160, 30924, 32696]",blockworld,31
,,,"[u'E:B:F,C,D,A', u':B,E:F,C,D,A', u'A:B,E:F,C,D', u'A:B:F,C,D,E', u'A,B::F,C,D,E', u'A,B:E:F,C,D', u'A,B:E,D:F,C', u'A,B,C:E,D:F', u'A,B,C,D:E:F', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,343388,"[9808, 12859, 14175, 16106, 21126, 22670, 24197, 25900, 27353, 28520, 30238, 31374, 32324, 33547, 34920]",blockworld,31
,,,"[u'E:D,B,A,C:F', u':D,B,A,C:F,E', u'C:D,B,A:F,E', u'C,A:D,B:F,E', u'C,A,B:D:F,E', u'C,A,B,D::F,E', u'C,A,B,D:E:F', u'C,A,B,D,E::F', u'C,A,B,D,E:F:', u'C,A,B,D:F,E:', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,378485,"[7579, 9453, 10450, 11573, 13038, 14058, 15565, 17760, 20246, 22575, 24442, 28080, 29438, 31374, 32574, 34293]",blockworld,31
,,,"[u'F:B,D,A,C,E:', u'F,E:B,D,A,C:', u'F,E:B,D,A:C', u'F,E:B,D:C,A', u'F,E:B:C,A,D', u'F,E::C,A,D,B', u'F:E:C,A,D,B', u'F::C,A,D,B,E', u':F:C,A,D,B,E', u':F,E:C,A,D,B', u'B:F,E:C,A,D', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,418224,"[7170, 8725, 10057, 17376, 18795, 19932, 21633, 23328, 26119, 27679, 29171, 31147, 32740, 34260, 37030, 38676]",blockworld,31
,,,"[u'F,E,C:B,A:D', u'F,E,C,D:B,A:', u'F,E,C,D:B:A', u'F,E,C,D::A,B', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,470947,"[10819, 12003, 13165, 14749, 40932, 42720, 44251, 45113, 46055, 47105, 47999, 49285, 51394]",blockworld,31
,,,"[u'E,B:A,D:F,C', u'E:A,D:F,C,B', u':A,D,E:F,C,B', u':A,D:F,C,B,E', u':A:F,C,B,E,D', u'A::F,C,B,E,D', u'A:D:F,C,B,E', u'A:D,E:F,C,B', u'A,B:D,E:F,C', u'A,B,C:D,E:F', u'A,B,C:D:F,E', u'A,B,C,D::F,E', u'A,B,C,D,E::F', u'A,B,C,D,E,F::', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,508238,"[8867, 10178, 11024, 11974, 13392, 14811, 17242, 18426, 20394, 22206, 23084, 24623, 25468, 27917, 30010, 31844, 32800, 33666, 34706, 35804]",blockworld,31
,,,"[u'F:D,A,B,C:E', u'F,E:D,A,B,C:', u'F,E,C:D,A,B:', u'F,E,C,B:D,A:', u'F,E,C,B:D:A', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F:E:A,B,C,D', u'F::A,B,C,D,E', u'::A,B,C,D,E,F', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,540872,"[10131, 11424, 12286, 13198, 16075, 17416, 18561, 19541, 20599, 21635, 24709, 26708, 27437, 29115, 30055, 31123]",blockworld,31
,,,"[u'F,E,A:B,C:D', u'F,E,A:B,C,D:', u'F,E:B,C,D:A', u'F,E,D:B,C:A', u'F,E,D,C:B:A', u'F,E,D,C::A,B', u'F,E,D::A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,562634,"[6310, 7337, 8474, 9227, 10177, 11210, 12749, 14091, 15415, 16858, 17540, 18733, 19510, 20386]",blockworld,31
,,,"[u'F,B:C,A,D:E', u'F,B,E:C,A,D:', u'F,B,E,D:C,A:', u'F,B,E,D:C:A', u'F,B,E:C,D:A', u'F,B:C,D,E:A', u'F:C,D,E:A,B', u'F,E:C,D:A,B', u'F,E,D:C:A,B', u'F,E,D::A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,592273,"[5368, 6325, 7476, 8536, 10537, 11643, 13619, 14686, 15775, 19179, 20119, 21641, 22889, 23720, 24576, 25735, 27140, 28473]",blockworld,31
,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F,E:A,C:D,B', u'F,E,C:A:D,B', u'F,E,C:A,B:D', u'F,E,C,B:A:D', u'F,E,C,B,D:A:', u'F,E,C,B,D::A', u'F,E,C,B:D:A', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,628261,"[5353, 6475, 9982, 11024, 12342, 13847, 15807, 21196, 22569, 23879, 25855, 27267, 29289, 30827, 31681, 32811, 33783, 34782]",blockworld,31
,,,"[u'E:C,A,D:F,B', u':C,A,D:F,B,E', u':C,A:F,B,E,D', u'A:C:F,B,E,D', u'A:C,D:F,B,E', u'A:C,D,E:F,B', u'A,B:C,D,E:F', u'A,B:C,D:F,E', u'A,B:C:F,E,D', u'A,B,C::F,E,D', u'A,B,C,D::F,E', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,655747,"[4306, 6714, 7561, 9484, 10260, 11122, 13169, 14606, 15554, 16713, 17828, 19248, 20840, 22588, 23506, 24658, 26164]",blockworld,31
,,,"[u'E:C:F,B,A,D', u':C,E:F,B,A,D', u':C,E,D:F,B,A', u'A:C,E,D:F,B', u'A,B:C,E,D:F', u'A,B:C,E:F,D', u'A,B:C:F,D,E', u'A,B,C::F,D,E', u'A,B,C:E:F,D', u'A,B,C,D:E:F', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,681134,"[7180, 7969, 8961, 10294, 11126, 12066, 12818, 13940, 14960, 17202, 18450, 19943, 20842, 21736, 22859, 24034]",blockworld,31
,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u':F,C:D,E,A,B', u':F,C,B:D,E,A', u'A:F,C,B:D,E', u'A,B:F,C:D,E', u'A,B,C:F:D,E', u'A,B,C:F,E:D', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,703802,"[6568, 7666, 8819, 10388, 12120, 12882, 13784, 14622, 15610, 16349, 17705, 18866, 19752, 20584, 21382]",blockworld,31
,,,"[u'F,C,D,A:B:E', u'F,C,D,A:B,E:', u'F,C,D:B,E,A:', u'F,C:B,E,A:D', u'F,C,D:B,E,A:', u'F,C,D,A:B,E:', u'F,C,D:B,E:A', u'F,C,D,E:B:A', u'F,C,D,E::A,B', u'F,C,D:E:A,B', u'F,C:E,D:A,B', u'F:E,D:A,B,C', u'F:E:A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u'E:F:A,B,C,D', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,736262,"[4182, 5530, 6590, 7795, 8730, 11773, 12764, 13758, 16069, 16768, 18478, 19381, 20682, 22830, 23952, 25136, 28368, 29332, 30345, 31278]",blockworld,31
,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,21080,"[2615, 3618, 4927]",blockworld,22
,,,"[u':A,B,D:C', u'D:A,B:C', u'D,B:A:C', u'D,B,A::C', u'D,B::C,A', u'D::C,A,B', u':D:C,A,B', u'B:D:C,A', u'B,A:D:C', u'B,A:D,C:', u'B:D,C:A', u':D,C,B:A', u':D,C,B,A:']",,44472,"[3092, 3941, 5201, 11050, 12587, 13870, 15809, 17150, 18270, 19621, 21086, 22411]",blockworld,22
,,,"[u'E,C:B,A:D', u'E,C:B:D,A', u'E:B:D,A,C', u'E::D,A,C,B', u':E:D,A,C,B', u'B:E:D,A,C', u'B:E,C:D,A', u':E,C,B:D,A', u'A:E,C,B:D', u'A:E,C:D,B', u'A,B:E,C:D', u'A,B,C:E:D', u'A,B,C,D:E:', u'A,B,C:E,D:', u'A,B:E,D,C:', u'A:E,D,C,B:', u':E,D,C,B,A:']",,73313,"[3270, 4497, 6034, 7066, 8407, 12170, 16759, 17954, 19539, 20744, 21764, 22836, 24359, 25226, 26312, 28094]",blockworld,22
,,,"[u'F,E,A:B,C:D', u'F,E,A:B,C,D:', u'F,E:B,C,D:A', u'F,E,D:B,C:A', u'F,E,D,C:B:A', u'F,E,D,C::A,B', u'F,E,D::A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,112972,"[19920, 21121, 22120, 23019, 25105, 26446, 27526, 29000, 30374, 32768, 33907, 34895, 36271, 38412]",blockworld,22
,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E,C:B,D:A', u'F,E,C,D:B:A', u'F,E,C,D::A,B', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,140856,"[8620, 9469, 10213, 11546, 14263, 15220, 17002, 18534, 19987, 21699, 22998, 23799, 25083, 26857]",blockworld,22
,,,"[u'F:D,A,B,C:E', u'F,E:D,A,B,C:', u'F,E,C:D,A,B:', u'F,E,C,B:D,A:', u'F,E,C,B:D:A', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,161352,"[4170, 5126, 6076, 6886, 8202, 9225, 10770, 12152, 14327, 15823, 16619, 17369, 18458, 19806]",blockworld,22
,,,"[u'F,C,E:A:D,B', u'F,C,E,B:A:D', u'F,C,E,B,D:A:', u'F,C,E,B,D::A', u'F,C,E,B:D:A', u'F,C,E:D:A,B', u'F,C:D,E:A,B', u'F:D,E:A,B,C', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,186100,"[4046, 5698, 6901, 8619, 9919, 11014, 11971, 12683, 13829, 15284, 16462, 17770, 19735, 20526, 21835, 23396]",blockworld,22
,,,"[u'F,C,D,A:B:E', u'F,C,D,A:B,E:', u'F,C,D:B,E:A', u'F,C,D,E:B:A', u'F,C,D,E::A,B', u'F,C,D:E:A,B', u'F,C:E,D:A,B', u'F:E,D:A,B,C', u'F:E:A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,210876,"[3647, 5661, 6526, 7753, 9055, 10264, 11649, 12651, 14706, 15802, 17023, 17946, 18747, 19571, 21673, 23841]",blockworld,22
,,,"[u'E,B:A,D:F,C', u'E,B,D:A:F,C', u'E,B,D,C:A:F', u'E,B,D,C,F:A:', u'E,B,D,C,F::A', u'E,B,D,C:F:A', u'E,B,D:F,C:A', u'E,B:F,C,D:A', u'E:F,C,D:A,B', u'E,D:F,C:A,B', u'E,D:F:A,B,C', u'E:F,D:A,B,C', u'E:F:A,B,C,D', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,234568,"[2101, 3785, 6067, 7294, 8725, 10109, 11081, 12659, 13921, 14721, 16405, 17328, 18278, 19243, 20168, 21066, 22653]",blockworld,22
,,,"[u'E:D,B,A,C:F', u':D,B,A,C:F,E', u':D,B,A:F,E,C', u'A:D,B:F,E,C', u'A,B:D:F,E,C', u'A,B,C:D:F,E', u'A,B,C,D::F,E', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,254417,"[4605, 7214, 7993, 8769, 9732, 10599, 11810, 13397, 14454, 15491, 16391, 17375, 18950]",blockworld,22
,,,"[u'E:B:F,C,D,A', u'E,B::F,C,D,A', u'E,B,A::F,C,D', u'E,B,A,D::F,C', u'E,B,A::F,C,D', u'E,B::F,C,D,A', u'E:B:F,C,D,A', u'E:B,A:F,C,D', u':B,A:F,C,D,E', u'A:B:F,C,D,E', u'A,B::F,C,D,E', u'A,B:E:F,C,D', u'A,B:E,D:F,C', u'A,B,C:E,D:F', u'A,B,C,D:E:F', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,282717,"[1799, 2879, 3679, 7713, 8655, 9790, 11262, 12676, 13996, 15098, 16293, 17080, 17951, 18696, 19750, 20928, 21995, 22861, 23782, 26269, 27626]",blockworld,22
,,,"[u'F:B,D,A,C,E:', u'F,E:B,D,A,C:', u'F,E,C:B,D,A:', u'F,E,C:B,D:A', u'F,E,C,D:B:A', u'F,E,C,D::A,B', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,301421,"[2385, 3066, 3795, 4971, 5985, 7415, 8210, 9666, 10809, 11799, 12969, 13762, 14595, 15355, 16836]",blockworld,22
,,,"[u'F,E,C:B,A:D', u'F,E,C,D:B,A:', u'F,E,C,D:B:A', u'F,E,C,D::A,B', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,319927,"[4365, 5626, 6606, 7466, 8447, 9477, 12085, 12943, 14112, 14842, 15560, 16329, 17728]",blockworld,22
,,,"[u'E:C,A,D:F,B', u'E,D:C,A:F,B', u'E,D,B:C,A:F', u'E,D,B,F:C,A:', u'E,D,B,F:C:A', u'E,D,B:C,F:A', u'E,D:C,F:A,B', u'E,D,F:C:A,B', u'E,D,F::A,B,C', u'E,D:F:A,B,C', u'E:F:A,B,C,D', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,340620,"[1686, 2528, 4195, 5455, 8040, 8939, 9652, 10575, 11589, 13044, 13805, 14632, 15303, 17136, 18204]",blockworld,22
,,,"[u'F,B:C,A,D:E', u'F,B,D:C,A:E', u'F,B,D,E:C,A:', u'F,B,D,E:C:A', u'F,B,D:C,E:A', u'F,B:C,E,D:A', u'F:C,E,D:A,B', u'F,D:C,E:A,B', u'F,D,E:C:A,B', u'F,D,E::A,B,C', u'F,D:E:A,B,C', u'F:E:A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,364516,"[1894, 2964, 4127, 5281, 6091, 6908, 7700, 8371, 9499, 11586, 13695, 15682, 16747, 18064, 18709, 19363, 20157, 23224]",blockworld,22
,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F,E:A,C:D,B', u'F,E,C:A:D,B', u'F,E,C:A,B:D', u'F,E,C,D:A,B:', u'F,E,C,D,B:A:', u'F,E,C,D,B::A', u'F,E,C,D::A,B', u'F,E,C::A,B,D', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,390311,"[2116, 3091, 3778, 4938, 6845, 7693, 10828, 12235, 13094, 14328, 15097, 16225, 17288, 18295, 19643, 20373, 21058, 22817, 24796]",blockworld,22
,,,"[u'E:C:F,B,A,D', u'E:C,D:F,B,A', u'E:C,D,A:F,B', u'E,A:C,D:F,B', u'E,A,B:C,D:F', u'E,A,B,D:C:F', u'E,A,B,D,C::F', u'E,A,B,D,C:F:', u'E,A,B,D:F:C', u'E,A,B:F:C,D', u'E,A:F:C,D,B', u'E:F:C,D,B,A', u':F,E:C,D,B,A', u'A:F,E:C,D,B', u'A,B:F,E:C,D', u'A,B:F,E,D:C', u'A,B,D:F,E:C', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,423461,"[5980, 6879, 7802, 8791, 9553, 10927, 12702, 13812, 15131, 16128, 17191, 18443, 19532, 22885, 24012, 25600, 27964, 29133, 30915, 32330]",blockworld,22
,,,"[u'F,D:B,C:E,A', u'F,D,C:B:E,A', u'F,D,C:B,A:E', u'F,D,C,A:B:E', u'F,D,C,A:B,E:', u'F,D,C:B,E:A', u'F,D,C,E:B:A', u'F,D,C,E::A,B', u'F,D,C:E:A,B', u'F,D:E:A,B,C', u'F:E:A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,446648,"[1652, 2583, 3664, 6247, 7596, 8586, 9742, 10918, 12578, 13845, 15301, 16325, 17420, 18247, 19022, 21199, 22212]",blockworld,22
,,,"[u'F,C,B,A::D,E', u'F,C,B,A:E:D', u'F,C,B,A:E,D:', u'F,C,B:E,D:A', u'F,C:E,D:A,B', u'F:E,D:A,B,C', u'F:E:A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,465549,"[4364, 5271, 6669, 7733, 8763, 9631, 10563, 11512, 12837, 14415, 16173, 16918, 17981]",blockworld,22
,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,46828,"[4083, 5327, 6674]",blockworld,26
,,,"[u':A,C:D,B', u'B:A,C:D', u'B:A:D,C', u'B::D,C,A', u'B,A::D,C', u'B:A:D,C', u':A:D,C,B', u'::D,C,B,A', u':A:D,C,B', u'A::D,C,B', u'A,B::D,C', u'A,B,C::D', u'A,B,C:D:', u'A,B:D,C:', u'A:D,C,B:', u':D,C,B,A:']",,105547,"[3992, 6077, 7413, 25100, 27805, 29114, 31139, 36190, 39093, 44633, 51182, 52388, 54329, 55326, 56984]",blockworld,26
,,,"[u'D:A,B:E,C', u'D,B:A:E,C', u'D,B,A::E,C', u'D,B,A,C::E', u'D,B,A,C:E:', u'D,B,A:E:C', u'D,B:E:C,A', u'D:E:C,A,B', u':E,D:C,A,B', u'B:E,D:C,A', u'B,A:E,D:C', u'B,A:E,D,C:', u'B:E,D,C:A', u':E,D,C,B:A', u':E,D,C,B,A:']",,155546,"[4106, 5461, 6757, 8296, 12169, 13858, 30130, 31182, 33539, 34989, 36515, 38054, 39866, 48646]",blockworld,26
,,,"[u'F,D:B,C:E,A', u'F:B,C:E,A,D', u'F:B:E,A,D,C', u'F::E,A,D,C,B', u':F:E,A,D,C,B', u'B:F:E,A,D,C', u'B,C:F:E,A,D', u'B,C,D:F:E,A', u'B,C,D,A:F:E', u'B,C,D,A:F,E:', u'B,C,D:F,E:A', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,198464,"[4355, 5447, 6558, 8050, 9834, 11636, 13309, 14326, 17500, 18926, 21626, 22928, 25831, 41397]",blockworld,26
